"hhid","zone","sector","ea","hhsize","wt_wave4","popw","food_own1","food_purch1","food_own2","food_purch2","food_own3","food_purch3","food_own4","food_purch4","food_own5","food_purch5","food_own6","food_purch6","food_own7","food_purch7","food_own8","food_purch8","food_own9","food_purch9","food_own10","food_purch10","food_own11","food_purch11","food_own12","food_purch12","food_own13","food_purch13","food_own14","food_purch14","food_own15","food_purch15","food_own16","food_purch16","food_own17","food_purch17","food_own18","food_purch18","food_own19","food_purch19","food_meals20","nonfood21","nonfood22","nonfood23","nonfood24","nonfood25","nonfood26","nonfood27","nonfood28","nonfood29","edu29","edu30","health31","health32","rent33","reg_def_mean","totcons_pc","totcons_adj","totcons_adj_norm"
220119,1,2,266,2,5305.54248046875,10611.0849609375,19955.9458007812,0,0,0,13260.9160766602,0,9571.11083984375,0,10941.373046875,0,0,0,0,20894.5935668945,0,0,15642.85546875,0,0,26564.6704101562,0,0,0,0,0,7347.55432128906,0,0,0,4202.302734375,0,13899.2346191406,0,3910.71411132812,0,0,0,0,64526.7852783203,0,0,0,0,175,1825,0,10645.8334960938,0,0,0,0,0,24755.20703125,0.916500002145767,248119.096801758,270724.600350077,277661.271205983
220120,1,2,266,13,5305.54248046875,68972.0546875,11583.6303335337,0,0,5545.19234838241,14452.2434082031,6517.85712139423,158.290822347005,6484.43231670673,5112.044921875,2406.59329927885,1454.77223557692,0,3696.33264160156,4641.51948116987,0,0,0,3258.9287109375,0,8598.55753267728,0,0,0,698.580561711238,3008.24158653846,426.167596279046,0,2085.71427408854,0,0,0,17748.6257011218,2231.33837890625,0,0,0,0,0,6467.71973282252,1303.57145182292,701.923076923077,0,83.5622738569211,6888.24788411458,2670.03206380208,6341.66666666667,4757.47874098558,0,2615.38461538462,2338.46153846154,2339.74359600361,0,3848.19694010417,0.916500002145767,140465.051853278,153262.467566189,157189.452002386
229002,1,2,2578,5,1805.65124511719,9028.255859375,12104.9458007812,6659.94384765625,0,0,15576.6873046875,436.081237792969,2354.1533203125,0,0,6517.85734863281,0,0,1303.57141113281,5800.89287109375,0,0,0,0,0,11862.5003417969,0,0,0,1042.85712890625,0,1879.22853393555,0,0,0,0,0,8994.64282226562,0,0,0,0,0,0,0,977.678588867188,4866.66662597656,0,0,4410.41668701172,2851.04174194336,8280,1216.66669921875,0,13620,10880,2311.66669921875,0,12748.6689453125,0.916500002145767,136696.167956543,149150.210187126,152971.827856224
229003,1,2,2578,3,1805.65124511719,5416.95361328125,11365.8792317708,0,0,1129.76188151042,3073.28157552083,2085.71423339844,0,6644.64933268229,0,7821.42838541667,0,0,434.523803710938,9510.24241129557,0,0,0,0,0,11297.6185709635,0,0,0,651.785725911458,2172.61897786458,300.273343404134,0,0,0,3476.19059244792,0,10428.5709635417,1052.25219726562,0,0,0,0,0,12601.1904296875,7386.90478515625,3650,0,173.809529622396,3271.11116536458,4630.55550130208,1333.33333333333,0,0,833.333333333333,520,4461.11116536458,4233.33333333333,12563.2408854167,0.916500002145767,127102.714688619,138682.721648705,142236.134941159
229004,1,2,2578,14,1805.65124511719,25279.1171875,4214.50460379464,0,0,3314.79563685826,6580.50280761719,0,1488.57048688616,2593.34821428571,2190.87639508929,1309.04868861607,1485.08133370536,0,559.98917061942,2502.48168073382,0,0,0,3724.48967633929,0,6563.61771065848,0,0,0,372.448974609375,0,20698.8521314348,0,435.088134765625,0,0,0,2234.69398716518,1117.34688895089,1117.34695870536,0,428.806396484375,0,0,10625.9691935948,1303.5713936942,434.523821149554,0,74.4897984095982,1436.90478515625,1127.08334786551,1928.57142857143,0,0,0,1785.71428571429,8690.47618756976,0,4921.13225446429,0.916500002145767,95260.326373509,103939.253846677,106602.448813113
229005,1,2,2578,6,1805.65124511719,10833.9072265625,0,7933.89371744792,0,1042.85717773438,0,28645.4847412109,325.892842610677,11819.0475667318,0,4950.69580078125,16732.5846354167,651.785725911458,232.780619303385,9038.09537760417,0,0,0,0,0,10925.1693522135,0,869.047607421875,0,434.523803710938,0,8342.85729980469,0,2911.30948893229,0,0,0,6300.59505208333,1014.67179361979,0,0,0,0,0,9125.00032552083,0,11456.9446614583,0,86.9047648111979,7654.16666666667,4306.94449869792,4150,6894.44449869792,0,5416.66666666667,4300,8820.83317057292,0,5858.86197916667,0.916500002145767,180242.059834798,196663.458169999,201702.48926265
229006,1,2,2578,1,1805.65124511719,1805.65124511719,9522.3837890625,0,0,0,0,6517.85693359375,12514.28515625,13817.8565673828,0,14061.3176269531,0,3910.71411132812,0,17989.2854003906,0,0,0,0,0,13035.7143554688,0,0,0,0,6517.85693359375,1553.85713195801,0,0,0,0,7169.64306640625,20857.142578125,0,0,0,0,0,0,7821.4287109375,3910.71435546875,3650,0,782.142883300781,0,0,0,0,0,0,0,2433.33325195312,0,20733.529296875,0.916500002145767,166799.062149048,181995.702955295,186658.907876301
229007,1,2,2578,5,1805.65124511719,9028.255859375,6498.997265625,0,0,3332.608203125,6517.85703125,11992.8576171875,0,10689.2859375,0,6843.59677734375,0,0,782.14287109375,7945.26196289062,0,0,45168.753125,5214.285546875,0,0,0,0,0,0,3128.5712890625,236.186285400391,0,0,0,0,0,13470.2375,0,8342.85703125,0,0,0,0,3754.28569335938,7299.9998046875,1216.66669921875,0,104.285717773438,2858.3333984375,1495,2920,3406.66669921875,0,600,1180,0,9000,5829.13359375,0.916500002145767,169827.870050049,185300.457885911,190048.339253696
229009,1,2,2578,2,1805.65124511719,3611.30249023438,3948.98828125,3258.9287109375,0,782.142883300781,348.864990234375,9776.78546142578,6168.34912109375,7691.0712890625,0,8342.85717773438,0,260.714294433594,0,9590.56115722656,0,0,0,0,0,6517.85693359375,0,1303.57141113281,0,1955.35711669922,0,2346.42861938477,0,0,0,0,0,9776.78576660156,845.559814453125,0,0,0,0,0,23333.9285888672,22160.71484375,1520.83337402344,0,521.428588867188,3376.25009155273,3345.83337402344,9950,0,0,0,0,912.499969482422,0,6784.072265625,0.916500002145767,144820.384124756,158014.603148602,162063.34970156
229010,1,2,2578,7,1805.65124511719,12639.55859375,13364.2505580357,0,0,4096.93868582589,12113.0990513393,3352.04073660714,0,7809.84099469866,0,6368.87737165178,14176.5255998884,0,1990.58279854911,83149.2296316964,0,11173.4698660714,32263.3950892857,0,0,744.89794921875,0,670.408203125,0,558.673479352679,9587.27455357143,5173.71565464565,0,2420.91838727679,0,0,0,11732.1422991071,0,5710.88462611607,0,0,0,0,744.89794921875,4469.38783482143,1390.47621372768,0,74.4897984095982,6298.80943080357,1419.04764229911,6057.14285714286,3476.19056919643,0,3428.57142857143,5857.14285714286,0,1000,2961.93275669643,0.916500002145767,263635.254874093,287654.396352268,295024.85276875
229011,1,2,2578,4,1805.65124511719,7222.60498046875,0,13035.71484375,0,782.142837524414,0,1587.03894042969,0,11313.5444335938,0,9949.3173828125,0,0,0,6785.08941650391,0,0,0,0,0,3044.525390625,0,0,0,0,0,619.196449279785,0,0,0,0,0,14473.4775390625,0,10428.5710449219,0,0,0,6040.43408203125,6517.85705566406,15642.8566894531,4258.33337402344,0,391.071441650391,835.416687011719,1520.83337402344,2375,1520.83337402344,0,1500,15800,33458.3334960938,500,8334.62890625,0.916500002145767,170714.216758728,186267.557402118,191040.218383651
229012,1,2,2578,3,1805.65124511719,5416.95361328125,0,10195.5934244792,0,86.9047546386719,8690.47591145833,9342.26188151042,1100.79370117188,8038.6904296875,0,8690.47623697917,0,0,0,13858.2999674479,1042.85717773438,0,0,10863.0953776042,0,5214.28564453125,0,0,0,1450.42439778646,29.6692835489909,1738.09521484375,0,0,0,0,0,21296.7776692708,0,6952.380859375,0,0,0,0,23898.8091227214,8255.95247395833,2940.27783203125,0,260.714294433594,2077.77783203125,3804.16666666667,3500,1013.88891601562,0,5400,6900,2838.88891601562,0,6281.62044270833,0.916500002145767,175763.17842865,191776.517203647,196690.332113756
229014,1,2,194,4,2071.36572265625,8285.462890625,8194.67602539062,0,0,18862.9289245605,0,28344.9196777344,0,4020.86010742188,0,11578.7814941406,0,0,1850.28674316406,5083.92868041992,0,0,0,0,0,36813.8215332031,0,0,0,0,0,3497.43590545654,0,0,0,0,6515.9404296875,4888.39306640625,5267.5078125,5214.28564453125,0,0,0,0,6517.85693359375,6517.85693359375,0,0,521.428588867188,2281.25,1216.66662597656,3500,3041.66674804688,0,0,7750,7908.33349609375,0,4449.16015625,0.916500002145767,183837.985527039,200586.999559875,205726.562023431
229015,1,2,194,5,2071.36572265625,10356.828125,8457.4978515625,6952.38151041667,0,0,6816.26005859375,7300,2607.1427734375,1738.09521484375,0,13419.117578125,0,0,5217.7162882487,9270.47091471354,0,0,39107.14375,0,0,2715.77376302083,0,0,0,348.826049804688,0,2424.68168843587,0,0,0,0,0,8429.76155598958,6952.380859375,6321.009375,0,0,0,0,9125.00029296875,24333.3326171875,1013.88891601562,0,173.809529622396,1763.33331705729,1622.222265625,1953.33333333333,0,0,1800,1330,97333.3328125,3000,2966.10677083333,0.916500002145767,274492.619086711,299500.947565795,307174.94354403
229016,1,2,194,1,2071.36572265625,2071.36572265625,5405.9873046875,0,0,33303.4150390625,9834.501953125,30112.5014648438,0,7821.42822265625,0,20550.4204101562,11820.0244140625,0,3128.5712890625,9896.60919189453,0,0,0,0,0,12525.0072021484,0,3128.5712890625,0,1564.28564453125,80.7663879394531,432.601165771484,0,0,0,0,0,13035.7141113281,0,0,0,2607.14282226562,0,0,39107.1435546875,23464.2861328125,3041.66674804688,0,521.428588867188,6083.33349609375,7299.99975585938,11000,0,0,0,1200,1000,0,17796.640625,0.916500002145767,275762.046813965,300886.029643572,308595.515039722
229017,1,2,194,3,2071.36572265625,6214.09716796875,6497.62630208333,6517.857421875,0,0,13673.0164388021,6952.380859375,0,4345.23795572917,2780.95247395833,10224.08984375,0,0,1191.72880045573,6109.40478515625,0,0,0,0,1774.3056640625,3476.1904296875,0,0,0,0,5214.28580729167,703.334676106771,0,0,0,0,0,14262.6048177083,2607.14274088542,0,0,0,0,0,18250,0,0,0,347.619059244792,1822.22216796875,911.111104329427,0,0,0,0,0,6083.33333333333,6666.66666666667,5932.21354166667,0.916500002145767,126343.324890137,137854.145765776,141386.328781515
229018,1,2,194,7,2071.36572265625,14499.560546875,2873.79108537946,0,0,0,25266.03125,186.224487304688,7671.3447265625,0,6616.44656808036,0,0,0,634.146423339844,6711.29038783482,4754.66741071429,0,8938.77455357143,0,0,27254.9893973214,0,1303.57156808036,0,2420.91831752232,10608.3741629464,368.724504743304,0,5214.28578404018,0,0,4699.4296875,2793.3671875,1207.94266183036,0,0,1200.65792410714,0,0,7448.97935267857,0,0,0,0,4519.04765973772,4866.66671316964,6700,13904.76171875,0,6357.14285714286,8071.42857142857,2954.76199776786,1714.28571428571,4448.26618303571,0.916500002145767,181710.318856376,198265.486558586,203345.565799868
229020,1,2,194,8,2071.36572265625,16570.92578125,4480.56731499566,0,0,0,43480.3999565972,0,0,0,9159.08024088542,0,0,0,1687.40083143446,579.365071614583,0,0,0,0,0,48737.5581054688,0,0,0,0,11514.8810763889,471.458336724175,0,0,0,1158.73014322917,16295.7075737847,0,1127.4130859375,0,0,0,0,0,1955.35717773438,3077.87688530816,0,0,0,4520.25455729167,3176.38892957899,2805.55555555556,4309.02777777778,0,8812.5,6487.5,131323.953125,0,4981.69227430556,0.916500002145767,310142.668019613,338398.982316953,347069.647469919
